EVM,EQEE,EQPE,ETM,SVM,E11,E22,E33,E23,E13,E12,S11,S22,S33,S23,S13,S12,TempK,EQSR
0.243352,0.00029888,0.243207,0,28.8464,-0.133077,-0.0458288,0.179,0.090608,-0.0409754,0.0927419,0,0,28.8464,0,0,0,293,0.00012601
0.244166,0.000299443,0.24402,0,28.9056,-0.133491,-0.0459148,0.1795,0.0910363,-0.0412432,0.0930058,0,0,28.9056,0,0,0,293,0.000127177
0.24499,0.000298847,0.244843,0,28.8457,-0.133906,-0.0460005,0.18,0.0914741,-0.0415224,0.0932744,0,0,28.8457,0,0,0,293,0.000129198
0.245821,0.000297437,0.245674,0,28.6859,-0.134321,-0.0460854,0.1805,0.0919186,-0.0418091,0.0935456,0,0,28.6859,0,0,0,293,0.000130567
0.246651,0.000297659,0.246503,0,28.7023,-0.134736,-0.0461703,0.181,0.0923622,-0.0420954,0.0938154,0,0,28.7023,0,0,0,293,0.000130334
0.247479,0.000298335,0.247331,0,28.764,-0.135152,-0.0462546,0.1815,0.0928053,-0.0423804,0.094084,0,0,28.764,0,0,0,293,0.000130148
0.248307,0.000299177,0.248159,0,28.8422,-0.135568,-0.0463381,0.182,0.0932479,-0.0426639,0.0943511,0,0,28.8422,0,0,0,293,0.00012993
0.249135,0.000300088,0.248986,0,28.9271,-0.135985,-0.0464208,0.1825,0.0936904,-0.0429463,0.0946171,0,0,28.9271,0,0,0,293,0.000129806
0.249963,0.000301048,0.249813,0,29.0171,-0.136403,-0.0465028,0.183,0.0941333,-0.0432283,0.0948823,0,0,29.0171,0,0,0,293,0.000129807
0.250791,0.000302026,0.250641,0,29.1094,-0.136821,-0.046584,0.1835,0.0945768,-0.0435098,0.0951472,0,0,29.1094,0,0,0,293,0.000129845
0.251608,0.00030455,0.25146,0,29.3463,-0.137241,-0.0466632,0.184,0.0950105,-0.0437765,0.0954061,0,0,29.3463,0,0,0,293,0.000128279
0.252433,0.000305322,0.252285,0,29.4177,-0.137663,-0.0467416,0.1845,0.0954514,-0.04405,0.0956686,0,0,29.4177,0,0,0,293,0.000129121
0.253257,0.000307693,0.253118,0,29.6219,-0.138083,-0.0468202,0.185,0.0958909,-0.0443225,0.0959303,0,0,29.6219,0,0,0,293,0.000117461
0.254038,0.000311527,0.2539,0,30.0403,-0.13851,-0.0468925,0.1855,0.0962901,-0.0445303,0.0961753,0,0,30.0403,0,0,0,293,0.000120132
0.254835,0.000313437,0.254779,0,30.1674,-0.138938,-0.0469638,0.186,0.096704,-0.0447555,0.0964277,0,0,30.1674,0,0,0,293,0.000128321
0.255654,0.000314156,0.255598,0,30.1865,-0.139365,-0.0470367,0.1865,0.0971388,-0.0450097,0.0966888,0,0,30.1865,0,0,0,293,0.000126755
0.256434,0.000316983,0.256378,0,30.4811,-0.139802,-0.0470985,0.187,0.0975356,-0.0451994,0.0969362,0,0,30.4811,0,0,0,293,0.000113254
0.2571,0.000320217,0.257042,0,30.7925,-0.140271,-0.0471284,0.1875,0.0978198,-0.0451917,0.0971483,0,0,30.7925,0,0,0,293,0.000101239
0.257654,0.000323505,0.257593,0,31.1293,-0.140772,-0.0471268,0.188,0.0979907,-0.0449852,0.0973262,0,0,31.1293,0,0,0,293,0.000105226
0.258167,0.000327089,0.258104,0,31.4742,-0.141284,-0.0471135,0.1885,0.0981213,-0.0447065,0.0974927,0,0,31.4742,0,0,0,293,0.000106184
0.258677,0.000328557,0.258613,0,31.6054,-0.1418,-0.0470971,0.189,0.0982464,-0.0444131,0.0976595,0,0,31.6054,0,0,0,293,0.000107889
0.259188,0.000328546,0.259123,0,31.5671,-0.142318,-0.0470791,0.1895,0.0983711,-0.0441144,0.0978281,0,0,31.5671,0,0,0,293,0.000108527
0.259697,0.00033296,0.259628,0,31.9899,-0.142832,-0.0470635,0.19,0.0984932,-0.043817,0.0979948,0,0,31.9899,0,0,0,293,0.000107918
0.260207,0.0003365,0.260141,0,32.3868,-0.143347,-0.0470478,0.1905,0.0986153,-0.0435184,0.0981619,0,0,32.3868,0,0,0,293,0.000108439
0.26072,0.000337653,0.260652,0,32.4396,-0.143864,-0.0470305,0.191,0.0987393,-0.0432165,0.0983316,0,0,32.4396,0,0,0,293,0.000108702
0.261232,0.000339797,0.261166,0,32.622,-0.14438,-0.047014,0.1915,0.0988621,-0.0429135,0.0985011,0,0,32.622,0,0,0,293,0.000108622
0.261746,0.000342069,0.261685,0,32.8747,-0.144895,-0.0469979,0.192,0.0989848,-0.0426103,0.0986709,0,0,32.8747,0,0,0,293,0.000108814
0.262262,0.000343495,0.262199,0,32.963,-0.145412,-0.0469808,0.1925,0.0991085,-0.0423043,0.0988425,0,0,32.963,0,0,0,293,0.000100926
